	Protein1	Protein2	spearman_erythrocyte	Spearman_all	Pearson_all
2214	C6KST3	Q8IBI3	0.9761904761904763	0.8903162055335968	0.9885318227159032
2215	Q76NN6	Q8I374	0.523809523809524	0.6630434782608696	0.8657428945400827
2216	Q8IKP1	Q8ILB6	-0.6904761904761906	0.08893280632411067	0.7737367371953283
2217	Q8I0V2	Q8IDS0	0.7619047619047621	0.5859683794466404	0.9576801128129835
2218	Q8IAX5	Q8II61	0.8571428571428572	0.9664031620553359	0.9971105568356867
2219	Q8IEQ1	Q8ILL3	0.11904761904761905	0.47430830039525695	0.727700994134354
2220	Q6ZLZ9	Q8I431	-0.523809523809524	0.02865612648221344	0.7876148929137076
2221	Q8I0P6	Q8IE10	0.8571428571428572	0.8428853754940712	0.9357717236986831
2222	Q8IDG2	Q8IJM0	1.0	0.9792490118577075	0.9848508411166891
2223	Q8I0X1	Q8I289	0.19047619047619052	0.42687747035573126	0.7252126450084171
2224	B9ZSJ2	Q8IM10	-0.14285714285714288	-0.09486166007905138	-0.1536798087064023
2225	Q8I5H4	Q8IC43	0.8333333333333335	0.9041501976284586	0.876610071900853
2226	O97247	Q8ID43	0.2380952380952381	0.4298418972332016	0.8430111888636108
2227	Q6ZLZ9	Q8IEA6	0.9047619047619048	0.8715415019762847	0.9233413737179804
2228	Q8IAX5	Q8IEQ1	-0.11904761904761905	0.3853754940711462	0.8000890847915422
2229	Q8I320	Q8IFP2	0.5952380952380953	0.9525691699604744	0.9843584415642199
2230	C0H516	Q8IHR8	0.6190476190476191	0.7915019762845852	0.9507988637873843
2231	Q76NN6	Q8IL48	0.28571428571428575	0.5227272727272728	0.9467842138238522
2232	Q76NM6	Q8IKW5	0.4047619047619048	0.6936758893280633	0.8686221049593326
2233	C0H5C2	Q8IKH8	0.9285714285714287	0.9436758893280633	0.9937937183570971
2234	Q8IAX5	Q8IIU8	0.8333333333333335	0.9397233201581027	0.9931188166422565
2235	O77381	Q8IDK7	0.6666666666666669	0.808300395256917	0.9670628723160233
2236	Q8IIR7	Q8ILI6	0.9523809523809524	0.9436758893280633	0.9271796615908852
2237	Q8IK89	Q8IKP1	-0.6190476190476191	-0.0800395256916996	0.9240200922977087
2238	Q8I320	Q8IC05	0.880952380952381	0.8132411067193677	0.9282092240979942
2239	Q8IJW0	Q8ILC1	0.30952380952380953	0.41798418972332013	0.632303441805023
2240	O97227	Q8IEJ6	0.6666666666666669	0.591897233201581	0.8274707793303804
2241	C6KT34	Q8IDG3	0.9761904761904763	0.9090909090909092	0.9903745270312219
2242	Q7KQL2	Q8IFM9	-0.7380952380952381	0.049407114624505935	-0.05617796777469856
2243	O96220	Q8IJW0	0.30952380952380953	0.34584980237154156	0.5998493355341983
2244	Q8I0V4	Q8IKK7	0.7380952380952381	0.5721343873517787	0.8004795774318951
2245	C0H5H0	Q8ILC1	-0.09523809523809526	0.5306324110671937	0.4932579282557273
2246	C0H5C2	Q8IIV1	-0.8571428571428572	-0.25790513833992096	0.5212047144876957
2247	C0H5C2	C6KT09	-0.04761904761904763	0.424901185770751	0.8203049730953428
2248	O97282	Q8II82	0.7857142857142858	0.8863636363636364	0.9176547991813481
2249	Q8IJ34	Q8ILL3	0.9523809523809524	0.9664031620553359	0.9847048055348429
2250	C6KTA3	Q8IAM2	-0.19047619047619052	0.5365612648221344	0.9449596703830616
2251	Q8I0P6	Q8I3T8	0.9523809523809524	0.9328063241106721	0.994023589126724
2252	A0A5K1K9F3	Q8I323	0.9761904761904763	0.8567193675889329	0.9858602058561466
2253	C0H4U4	Q8ILI6	-0.30952380952380953	0.0958498023715415	0.2808816364651758
2254	Q8I0V2	Q8IIB4	0.023809523809523815	0.23320158102766803	0.8640202821813501
2255	C6KTA3	Q8IL11	0.09523809523809526	0.7480237154150197	0.9722859819624146
2256	A0A5K1K8V8	Q8IAX6	0.9761904761904763	0.8784584980237155	0.9782671446078941
2257	Q8I566	Q8ILA4	-0.09523809523809526	0.21047430830039524	0.5189620734862121
2258	Q6ZMA7	Q8IKY4	-0.5714285714285715	0.2707509881422925	0.016853879371172553
2259	Q8I0V2	Q8IEK3	0.880952380952381	0.8517786561264822	0.9018266346690107
2260	Q8I2X4	Q8I5C4	0.28571428571428575	0.6956521739130435	0.6301209646243735
2261	Q8IAX6	Q8IIA2	0.9523809523809524	0.7470355731225298	0.9776603761557625
2262	Q8IB24	Q8IIF0	0.28571428571428575	0.48616600790513836	0.9568049739374709
2263	Q8IEK3	Q8IEQ1	0.9047619047619048	0.6610671936758893	0.9880182155538066
2264	Q8I0V2	Q8IKW5	-0.1666666666666667	0.2766798418972332	0.8816642204296848
2265	P50250	Q8IJN9	0.7142857142857144	0.7974308300395258	0.8380404504724528
2266	Q8IEK3	Q8IIU8	-0.04761904761904763	0.3379446640316206	0.8067255758673306
2267	Q8IC43	Q8IEU2	-0.8571428571428572	-0.1383399209486166	0.32637476224682693
2268	C0H5H0	Q8IJM0	0.5000000000000001	0.7539525691699605	0.9698852383844423
2269	Q8IBI3	Q8IKC9	0.9523809523809524	0.9308300395256918	0.9658472802334481
2270	Q8ILL2	Q8IM10	0.9285714285714287	0.9456521739130436	0.9771972145365307
2271	Q7K6A9	Q8I0U7	0.9761904761904763	0.9486166007905139	0.9930981740967186
2272	Q8I261	Q8IBI3	0.9761904761904763	0.9634387351778656	0.9924303863123387
2273	Q8I5P5	Q8IE66	-0.4047619047619048	-0.208498023715415	-0.16751608675216229
2274	Q8IKH8	Q8IKW0	-0.7142857142857144	-0.44169960474308306	0.1842445881291465
2275	Q8I2W3	Q8I5H2	-0.38095238095238104	0.316205533596838	0.9158928326823464
2276	Q8IB24	Q8IIK8	0.261904761904762	0.49604743083003955	0.522251343636053
2277	Q8IAX5	Q8IIA4	0.8333333333333335	0.8893280632411068	0.9716827412762947
2278	Q8IIM8	Q8IKM5	-0.09523809523809526	0.5444664031620554	0.9109351033351544
2279	Q8I463	Q8IJX3	0.5952380952380953	0.8300395256916996	0.966513289080974
2280	C0H4A6	Q8IJS2	-0.7380952380952381	-0.16996047430830039	0.7050959016190452
2281	C6KT19	O97320	0.523809523809524	0.7954545454545455	0.9249327938144525
2282	O96252	Q8I0V2	0.9761904761904763	0.9387351778656127	0.9768517549859765
2283	Q8I492	Q8IBY4	0.4761904761904762	0.3438735177865613	0.8376912424365948
2284	Q8IDR9	Q8ILL3	0.9285714285714287	0.8932806324110673	0.9845763252128535
2285	C6KT18	Q8IAX5	-0.880952380952381	-0.24308300395256918	0.6840435060847261
2286	Q8IDG2	Q8IJA0	0.9761904761904763	0.9486166007905139	0.9878345514035327
2287	C0H4A6	Q8IKR1	0.4047619047619048	0.7786561264822135	0.868878486360507
2288	C0H5H0	Q8I1V1	0.30952380952380953	0.658102766798419	0.973444534858219
2289	C0H4A6	O97313	0.9523809523809524	0.9723320158102767	0.9978761760081478
2290	Q8II43	Q8IJW0	0.2380952380952381	0.3270750988142293	0.6712340943040318
2291	Q8IC43	Q8IL75	-0.9047619047619048	-0.2608695652173913	0.42627717307125956
2292	Q8I5C4	Q8II24	0.9761904761904763	0.9229249011857708	0.9719994606088891
2293	Q8I3T8	Q8IAX6	0.9761904761904763	0.8675889328063242	0.9918366980865224
2294	A0A5K1K8V8	Q8I3R0	0.9285714285714287	0.8814229249011858	0.987565825426543
2295	Q8IB24	Q8IKM5	0.9047619047619048	0.6373517786561265	0.9821673557114919
2296	A0A143ZZK9	Q8I0V2	-0.4523809523809524	0.08300395256916995	0.8020478814146852
2297	Q8IIU8	Q8ILK3	0.9285714285714287	0.8527667984189724	0.9640154661353287
2298	Q6ZLZ9	Q76NN6	-0.5476190476190477	0.08596837944664032	0.9473987737878042
2299	C0H5C2	Q8IE10	0.9285714285714287	0.8201581027667983	0.9549154653675525
2300	O77323	Q8IKW5	0.8571428571428572	0.8764822134387351	0.9783706467854208
2301	C0H5H0	Q8IM45	-0.6666666666666669	0.17391304347826086	0.4630446436684546
2302	Q8IIA2	Q8IJ76	0.4523809523809524	0.6590909090909092	0.8952957730784172
2303	Q8IBR6	Q8IFP3	0.0	0.5197628458498024	0.8447522070381289
2304	C0H5H0	Q8I5C4	-0.09523809523809526	0.5375494071146245	0.577046664507532
2305	Q8I6T3	Q8IK90	0.9761904761904763	0.9407114624505929	0.9924259095461117
2306	Q8I0V2	Q8I3R0	-0.3333333333333334	0.21936758893280633	0.8913272276045666
2307	Q8I4U5	Q8ID28	1.0	0.9802371541501977	0.9958315564395226
2308	Q8I1V1	Q8I3T8	0.023809523809523815	0.31225296442687744	0.7713873094797559
2309	Q8IDJ8	Q8IIA4	0.9285714285714287	0.8932806324110673	0.9827113088287163
2310	A0A5K1K8W5	Q8I0V2	0.8095238095238096	0.6235177865612649	0.784975913962382
2311	Q8IAX5	Q8IDJ8	0.8571428571428572	0.9456521739130436	0.9895901148150468
2312	Q8IJN9	Q8IKT2	0.5714285714285715	0.7569169960474308	0.7921131839634747
2313	Q7KQL5	Q8IJX8	0.09523809523809526	0.14031620553359686	0.8727195422485207
2314	Q8I2F2	Q8IIA2	0.8095238095238096	0.5642292490118578	0.1599095174086483
2315	Q8IB24	Q8IDR9	0.8333333333333335	0.5069169960474309	0.9538928803437798
2316	A0A5K1K8H7	Q8I274	0.6904761904761906	0.6343873517786561	0.9878540250720218
2317	Q8IAX5	Q8IKH8	0.9523809523809524	0.9733201581027668	0.9881459883448391
2318	C0H5I7	Q8IJN9	0.523809523809524	0.5079051383399209	0.974608020992098
2319	Q8IIX5	Q8IJF6	0.7142857142857144	0.733201581027668	0.4344546184838606
2320	Q8II61	Q8IKT2	0.2142857142857143	0.6610671936758893	0.927909120885295
2321	Q8I0V4	Q8I2H3	0.4047619047619048	0.7015810276679841	0.9878073805072094
2322	C6KT19	Q8IL58	-0.8333333333333335	0.03656126482213439	0.8236428811102547
2323	Q8IIG6	Q8ILQ7	0.6666666666666669	0.849802371541502	0.9639599068250577
2324	O97282	Q8I5C4	1.0	0.9614624505928853	0.9941734274553734
2325	Q8I246	Q8IBS3	0.4523809523809524	0.8646245059288538	0.9801565574822577
2326	Q8IDK7	Q8IIA2	0.6666666666666669	0.6195652173913044	0.942992036495114
2327	C6KSV8	Q8IJ28	-0.09523809523809526	0.21343873517786563	0.8853617559764712
2328	C0H5H0	Q8IJA0	0.523809523809524	0.7638339920948617	0.9660217633750618
2329	Q8IJX8	Q8IKH8	0.4761904761904762	0.7944664031620554	0.9563536060405097
2330	Q8IBY4	Q8IJV6	0.523809523809524	0.7094861660079053	0.9574201579349466
2331	C0H5H0	Q8IDJ8	-0.023809523809523815	0.44169960474308306	0.690861261527733
2332	Q8I3R0	Q8IDS0	0.2142857142857143	0.8310276679841897	0.9486626709279107
2333	Q8I5B3	Q8IKP1	0.4285714285714286	0.6709486166007905	0.9618441896766631
2334	Q8IDK7	Q8ILK3	0.6666666666666669	0.874505928853755	0.9611421587999802
2335	Q8IAX5	Q8IIV1	-0.7619047619047621	-0.26778656126482214	0.5811115346298572
2336	Q8IKW5	Q8ILI2	0.7380952380952381	0.6907114624505929	0.9424929410814974
2337	Q8IIA2	Q8IK15	-0.04761904761904763	-0.11857707509881424	-0.26852749324332326
2338	O77396	Q7K6A9	1.0	0.9673913043478262	0.9950121634380098
2339	Q8I3J0	Q8IC01	0.9047619047619048	0.8646245059288538	0.988793677330492
2340	C0H4A6	Q8IIA2	0.9761904761904763	0.7539525691699605	0.9837938361212109
2341	Q8IC01	Q8IJN9	0.6428571428571429	0.6254940711462451	0.9728801449958165
2342	Q8IFP3	Q8IM55	-0.4047619047619048	0.16403162055335968	0.6576688430840363
2343	Q6ZLZ9	Q8IDF6	0.19047619047619052	0.35079051383399207	0.7742288248542172
